City,count,mean,std,min,25%,50%,75%,max
442710,476.0,101.38235294117646,101.98881684581848,-10.0,45.0,70.0,115.0,664.0
442804,439.0,97.31435079726651,92.0574892296373,-14.0,43.5,71.0,116.0,594.0
442907,790.0,107.5493670886076,105.58088205190718,-30.0,51.0,80.0,119.0,681.0
443002,537.0,106.92737430167598,104.13922375657837,-21.0,50.0,76.0,119.0,638.0
443207,468.0,113.50213675213675,106.04197986813453,-18.0,49.75,82.5,135.0,680.0
443504,466.0,114.45064377682404,107.6063851166102,-21.0,50.0,85.0,138.75,676.0
443505,323.0,110.83900928792569,103.09161378986192,-5.0,51.0,80.0,124.5,640.0
443606,348.0,114.98563218390805,105.02373723948814,-30.0,51.75,85.5,131.0,643.0
444108,466.0,112.84549356223177,103.05310120428395,-15.0,51.0,84.5,132.25,664.0
444202,423.0,104.3096926713948,95.68704456846055,-15.0,50.0,75.0,122.0,654.0
444305,581.0,107.28399311531841,95.8565571762449,-22.0,50.0,79.0,129.0,633.0
444306,420.0,107.41904761904762,100.50115766106832,-21.0,49.75,79.0,123.5,664.0
444307,345.0,107.75942028985507,95.38113618110157,-15.0,50.0,80.0,125.0,611.0
444405,374.0,117.54010695187166,107.69661113200493,-15.0,51.0,80.5,147.75,600.0
444914,465.0,97.89462365591397,95.57644796903396,-39.0,45.0,70.0,111.0,601.0
444915,460.0,99.04130434782608,99.22517047509321,-32.0,41.0,69.0,117.0,671.0
444916,462.0,98.17316017316017,100.83673954278044,-12.0,42.0,72.5,108.75,655.0
444917,474.0,92.78691983122363,86.61320152518185,-22.0,40.0,68.0,110.0,639.0
444918,468.0,106.35470085470085,100.23310218899005,-45.0,48.0,76.5,118.0,672.0
444919,466.0,104.76824034334764,102.374948317049,-25.0,47.0,75.0,114.75,660.0
444920,464.0,98.90948275862068,104.52011285851401,-14.0,45.0,69.5,106.25,662.0
444922,370.0,98.57297297297298,104.87810100172611,-15.0,45.0,70.0,109.5,701.0
445008,461.0,108.96746203904556,106.41900892565512,-55.0,45.0,80.0,125.0,674.0
445010,372.0,104.64784946236558,103.02833551936585,-20.0,43.0,76.0,121.0,617.0
445012,352.0,98.07670454545455,100.49899616764577,-30.0,43.0,71.0,112.5,667.0
445013,451.0,104.45011086474501,102.61628230662095,-20.0,49.0,75.0,114.5,665.0
445405,228.0,85.69298245614036,81.12459848388463,-19.0,40.0,65.0,96.25,610.0
445509,463.0,109.95680345572354,104.5569827040941,-19.0,51.0,78.0,122.0,681.0
445510,462.0,110.37445887445888,107.49663989718907,-25.0,47.0,76.5,126.75,662.0
445511,470.0,107.6936170212766,98.26449101131237,-50.0,48.0,80.0,137.0,651.0
445606,442.0,106.02262443438914,98.65478157131348,-10.0,46.0,77.5,125.0,594.0
445803,441.0,114.74829931972789,106.98709630376086,-17.0,53.0,83.0,135.0,650.0
445804,110.0,104.71818181818182,93.52673481472692,-15.0,50.25,80.5,126.25,451.0
446003,226.0,123.6858407079646,106.41020616651949,-36.0,58.25,90.5,145.0,631.0
450902,152.0,148.96052631578948,106.31689987824682,-5.0,74.0,116.5,208.25,546.0
451101,186.0,140.28494623655914,95.65659011076401,15.0,71.0,113.5,197.75,604.0
470201,365.0,141.84383561643835,99.94726767109724,-15.0,71.0,115.0,187.0,533.0
990501,9.0,182.66666666666666,63.08922253443927,106.0,121.0,186.0,242.0,276.0
991401,53.0,244.24528301886792,107.9116279576768,29.0,181.0,241.0,292.0,608.0
